"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FIN","CPI","TOT","AGRWTH","M","2011-04",3.16,
"FIN","CPI","TOT","AGRWTH","M","2011-05",3.344348,
"FIN","CPI","TOT","AGRWTH","M","2011-06",3.541062,
"FIN","CPI","TOT","AGRWTH","M","2011-07",3.958102,
"FIN","CPI","TOT","AGRWTH","M","2011-08",3.83806,
"FIN","CPI","TOT","AGRWTH","M","2011-09",3.697429,
"FIN","CPI","TOT","AGRWTH","M","2011-10",3.543776,
"FIN","CPI","TOT","AGRWTH","M","2011-11",3.356768,
"FIN","CPI","TOT","AGRWTH","M","2011-12",2.899122,
"FIN","CPI","TOT","AGRWTH","M","2012-01",3.173512,
"FIN","CPI","TOT","AGRWTH","M","2012-02",3.115234,
"FIN","CPI","TOT","AGRWTH","M","2012-03",2.94289,
"FIN","CPI","TOT","AGRWTH","M","2012-04",3.101978,
"FIN","CPI","TOT","AGRWTH","M","2012-05",3.061719,
"FIN","CPI","TOT","AGRWTH","M","2012-06",2.830644,
"FIN","CPI","TOT","AGRWTH","M","2012-07",2.92579,
"FIN","CPI","TOT","AGRWTH","M","2012-08",2.721482,
"FIN","CPI","TOT","AGRWTH","M","2012-09",2.700625,
"FIN","CPI","TOT","AGRWTH","M","2012-10",2.598025,
"FIN","CPI","TOT","AGRWTH","M","2012-11",2.193907,
"FIN","CPI","TOT","AGRWTH","M","2012-12",2.357451,
"FIN","CPI","TOT","AGRWTH","M","2013-01",1.628416,
"FIN","CPI","TOT","AGRWTH","M","2013-02",1.666824,
"FIN","CPI","TOT","AGRWTH","M","2013-03",1.745448,
"FIN","CPI","TOT","AGRWTH","M","2013-04",1.541933,
"FIN","CPI","TOT","AGRWTH","M","2013-05",1.551189,
"FIN","CPI","TOT","AGRWTH","M","2013-06",1.41864,
"FIN","CPI","TOT","AGRWTH","M","2013-07",1.590738,
"FIN","CPI","TOT","AGRWTH","M","2013-08",1.240135,
"FIN","CPI","TOT","AGRWTH","M","2013-09",1.197829,
"FIN","CPI","TOT","AGRWTH","M","2013-10",1.186694,
"FIN","CPI","TOT","AGRWTH","M","2013-11",1.368707,
"FIN","CPI","TOT","AGRWTH","M","2013-12",1.610336,
"FIN","CPI","TOT","AGRWTH","M","2014-01",1.630435,
"FIN","CPI","TOT","AGRWTH","M","2014-02",1.285515,
"FIN","CPI","TOT","AGRWTH","M","2014-03",1.057122,
"FRA","CPI","TOT","AGRWTH","M","2007-12",2.586111,
"FRA","CPI","TOT","AGRWTH","M","2008-01",2.818792,
"FRA","CPI","TOT","AGRWTH","M","2008-02",2.846935,
"FRA","CPI","TOT","AGRWTH","M","2008-03",3.179544,
"FRA","CPI","TOT","AGRWTH","M","2008-04",3.020246,
"FRA","CPI","TOT","AGRWTH","M","2008-05",3.321929,
"FRA","CPI","TOT","AGRWTH","M","2008-06",3.571429,
"FRA","CPI","TOT","AGRWTH","M","2008-07",3.613659,
"FRA","CPI","TOT","AGRWTH","M","2008-08",3.158706,
"FRA","CPI","TOT","AGRWTH","M","2008-09",2.979331,
"FRA","CPI","TOT","AGRWTH","M","2008-10",2.664766,
"FRA","CPI","TOT","AGRWTH","M","2008-11",1.625041,
"FRA","CPI","TOT","AGRWTH","M","2008-12",0.999674,
"FRA","CPI","TOT","AGRWTH","M","2009-01",0.7071366,
"FRA","CPI","TOT","AGRWTH","M","2009-02",0.8684325,
"FRA","CPI","TOT","AGRWTH","M","2009-03",0.3016916,
"FRA","CPI","TOT","AGRWTH","M","2009-04",0.128866,
"FRA","CPI","TOT","AGRWTH","M","2009-05",-0.2563555,
"FRA","CPI","TOT","AGRWTH","M","2009-06",-0.48957,
"FRA","CPI","TOT","AGRWTH","M","2009-07",-0.725256,
"FRA","CPI","TOT","AGRWTH","M","2009-08",-0.181372,
"FRA","CPI","TOT","AGRWTH","M","2009-09",-0.3629764,
"FRA","CPI","TOT","AGRWTH","M","2009-10",-0.2136296,
"FRA","CPI","TOT","AGRWTH","M","2009-11",0.3970809,
"FRA","CPI","TOT","AGRWTH","M","2009-12",0.9144701,
"FRA","CPI","TOT","AGRWTH","M","2010-01",1.101869,
"FRA","CPI","TOT","AGRWTH","M","2010-02",1.280672,
"FRA","CPI","TOT","AGRWTH","M","2010-03",1.589859,
"FRA","CPI","TOT","AGRWTH","M","2010-04",1.683827,
"FRA","CPI","TOT","AGRWTH","M","2010-05",1.649175,
"FRA","CPI","TOT","AGRWTH","M","2010-06",1.508021,
"FRA","CPI","TOT","AGRWTH","M","2010-07",1.675978,
"FRA","CPI","TOT","AGRWTH","M","2010-08",1.389483,
"FRA","CPI","TOT","AGRWTH","M","2010-09",1.564342,
"FRA","CPI","TOT","AGRWTH","M","2010-10",1.594948,
"FRA","CPI","TOT","AGRWTH","M","2010-11",1.571352,
"FRA","CPI","TOT","AGRWTH","M","2010-12",1.759062,
"FRA","CPI","TOT","AGRWTH","M","2011-01",1.741639,
"FRA","CPI","TOT","AGRWTH","M","2011-02",1.657635,
"FRA","CPI","TOT","AGRWTH","M","2011-03",1.987945,
"FRA","CPI","TOT","AGRWTH","M","2011-04",2.07784,
"FRA","CPI","TOT","AGRWTH","M","2011-05",2.012221,
"FRA","CPI","TOT","AGRWTH","M","2011-06",2.10726,
"FRA","CPI","TOT","AGRWTH","M","2011-07",1.94421,
"FRA","CPI","TOT","AGRWTH","M","2011-08",2.234872,
"FRA","CPI","TOT","AGRWTH","M","2011-09",2.236523,
"FRA","CPI","TOT","AGRWTH","M","2011-10",2.349594,
"FRA","CPI","TOT","AGRWTH","M","2011-11",2.51526,
"FRA","CPI","TOT","AGRWTH","M","2011-12",2.462022,
"FRA","CPI","TOT","AGRWTH","M","2012-01",2.352447,
"FRA","CPI","TOT","AGRWTH","M","2012-02",2.289119,
"FRA","CPI","TOT","AGRWTH","M","2012-03",2.301711,
"FRA","CPI","TOT","AGRWTH","M","2012-04",2.087208,
"FRA","CPI","TOT","AGRWTH","M","2012-05",1.982857,
"FRA","CPI","TOT","AGRWTH","M","2012-06",1.929625,
"FRA","CPI","TOT","AGRWTH","M","2012-07",1.938226,
"FRA","CPI","TOT","AGRWTH","M","2012-08",2.082904,
"FRA","CPI","TOT","AGRWTH","M","2012-09",1.908988,
"FRA","CPI","TOT","AGRWTH","M","2012-10",1.852996,
"FRA","CPI","TOT","AGRWTH","M","2012-11",1.416692,
"FRA","CPI","TOT","AGRWTH","M","2012-12",1.329243,
"FRA","CPI","TOT","AGRWTH","M","2013-01",1.169711,
"FRA","CPI","TOT","AGRWTH","M","2013-02",1.042305,
"FRA","CPI","TOT","AGRWTH","M","2013-03",0.9729401,
"FRA","CPI","TOT","AGRWTH","M","2013-04",0.6882591,
"FRA","CPI","TOT","AGRWTH","M","2013-05",0.8,
"FRA","CPI","TOT","AGRWTH","M","2013-06",0.9313626,
"FRA","CPI","TOT","AGRWTH","M","2013-07",1.067616,
"FRA","CPI","TOT","AGRWTH","M","2013-08",0.8686869,
"FRA","CPI","TOT","AGRWTH","M","2013-09",0.8809234,
"FRA","CPI","TOT","AGRWTH","M","2013-10",0.5659996,
"FRA","CPI","TOT","AGRWTH","M","2013-11",0.6782063,
"FRA","CPI","TOT","AGRWTH","M","2013-12",0.7063572,
"FRA","CPI","TOT","AGRWTH","M","2014-01",0.6490873,
"FRA","CPI","TOT","AGRWTH","M","2014-02",0.9203075,
"FRA","CPI","TOT","AGRWTH","M","2014-03",0.6122654,
"DEU","CPI","TOT","AGRWTH","M","2007-12",3.167899,
"DEU","CPI","TOT","AGRWTH","M","2008-01",2.851109,
"DEU","CPI","TOT","AGRWTH","M","2008-02",2.839117,
"DEU","CPI","TOT","AGRWTH","M","2008-03",3.147954,
"DEU","CPI","TOT","AGRWTH","M","2008-04",2.400835,
"DEU","CPI","TOT","AGRWTH","M","2008-05",3.02714,
"DEU","CPI","TOT","AGRWTH","M","2008-06",3.235908,
"DEU","CPI","TOT","AGRWTH","M","2008-07",3.322949,
"DEU","CPI","TOT","AGRWTH","M","2008-08",3.118503,
"DEU","CPI","TOT","AGRWTH","M","2008-09",2.80083,
"DEU","CPI","TOT","AGRWTH","M","2008-10",2.380952,
"DEU","CPI","TOT","AGRWTH","M","2008-11",1.338826,
"DEU","CPI","TOT","AGRWTH","M","2008-12",1.125896,
"DEU","CPI","TOT","AGRWTH","M","2009-01",0.9240246,
"DEU","CPI","TOT","AGRWTH","M","2009-02",1.124744,
"DEU","CPI","TOT","AGRWTH","M","2009-03",0.4069176,
"DEU","CPI","TOT","AGRWTH","M","2009-04",0.7135576,
"DEU","CPI","TOT","AGRWTH","M","2009-05",0,
"DEU","CPI","TOT","AGRWTH","M","2009-06",0.1011122,
"DEU","CPI","TOT","AGRWTH","M","2009-07",-0.5025126,
"DEU","CPI","TOT","AGRWTH","M","2009-08",0,
"DEU","CPI","TOT","AGRWTH","M","2009-09",-0.2018164,
"DEU","CPI","TOT","AGRWTH","M","2009-10",0,
"DEU","CPI","TOT","AGRWTH","M","2009-11",0.4065041,
"DEU","CPI","TOT","AGRWTH","M","2009-12",0.8097166,
"DEU","CPI","TOT","AGRWTH","M","2010-01",0.7121058,
"DEU","CPI","TOT","AGRWTH","M","2010-02",0.5055612,
"DEU","CPI","TOT","AGRWTH","M","2010-03",1.215806,
"DEU","CPI","TOT","AGRWTH","M","2010-04",1.214575,
"DEU","CPI","TOT","AGRWTH","M","2010-05",1.215806,
"DEU","CPI","TOT","AGRWTH","M","2010-06",0.9090909,
"DEU","CPI","TOT","AGRWTH","M","2010-07",1.111111,
"DEU","CPI","TOT","AGRWTH","M","2010-08",1.008065,
"DEU","CPI","TOT","AGRWTH","M","2010-09",1.213347,
"DEU","CPI","TOT","AGRWTH","M","2010-10",1.314459,
"DEU","CPI","TOT","AGRWTH","M","2010-11",1.518219,
"DEU","CPI","TOT","AGRWTH","M","2010-12",1.305221,
"DEU","CPI","TOT","AGRWTH","M","2011-01",1.717172,
"DEU","CPI","TOT","AGRWTH","M","2011-02",1.911469,
"DEU","CPI","TOT","AGRWTH","M","2011-03",2.002002,
"DEU","CPI","TOT","AGRWTH","M","2011-04",1.9,
"DEU","CPI","TOT","AGRWTH","M","2011-05",2.002002,
"DEU","CPI","TOT","AGRWTH","M","2011-06",2.102102,
"DEU","CPI","TOT","AGRWTH","M","2011-07",2.097902,
"DEU","CPI","TOT","AGRWTH","M","2011-08",2.095808,
"DEU","CPI","TOT","AGRWTH","M","2011-09",2.397602,
"DEU","CPI","TOT","AGRWTH","M","2011-10",2.295409,
"DEU","CPI","TOT","AGRWTH","M","2011-11",2.392822,
"DEU","CPI","TOT","AGRWTH","M","2011-12",1.982161,
"DEU","CPI","TOT","AGRWTH","M","2012-01",2.085402,
"DEU","CPI","TOT","AGRWTH","M","2012-02",2.171767,
"DEU","CPI","TOT","AGRWTH","M","2012-03",2.158979,
"DEU","CPI","TOT","AGRWTH","M","2012-04",1.962709,
"DEU","CPI","TOT","AGRWTH","M","2012-05",1.962709,
"DEU","CPI","TOT","AGRWTH","M","2012-06",1.666667,
"DEU","CPI","TOT","AGRWTH","M","2012-07",1.8591,
"DEU","CPI","TOT","AGRWTH","M","2012-08",2.150538,
"DEU","CPI","TOT","AGRWTH","M","2012-09",2.04878,
"DEU","CPI","TOT","AGRWTH","M","2012-10",2.04878,
"DEU","CPI","TOT","AGRWTH","M","2012-11",1.94742,
"DEU","CPI","TOT","AGRWTH","M","2012-12",2.040816,
"DEU","CPI","TOT","AGRWTH","M","2013-01",1.653697,
"DEU","CPI","TOT","AGRWTH","M","2013-02",1.545894,
"DEU","CPI","TOT","AGRWTH","M","2013-03",1.440922,
"DEU","CPI","TOT","AGRWTH","M","2013-04",1.154957,
"DEU","CPI","TOT","AGRWTH","M","2013-05",1.539942,
"DEU","CPI","TOT","AGRWTH","M","2013-06",1.832208,
"DEU","CPI","TOT","AGRWTH","M","2013-07",1.92123,
"DEU","CPI","TOT","AGRWTH","M","2013-08",1.531101,
"DEU","CPI","TOT","AGRWTH","M","2013-09",1.434034,
"DEU","CPI","TOT","AGRWTH","M","2013-10",1.24283,
"DEU","CPI","TOT","AGRWTH","M","2013-11",1.337154,
"DEU","CPI","TOT","AGRWTH","M","2013-12",1.428571,
"DEU","CPI","TOT","AGRWTH","M","2014-01",1.339713,
"DEU","CPI","TOT","AGRWTH","M","2014-02",1.236917,
"DEU","CPI","TOT","AGRWTH","M","2014-03",1.041667,
"GRC","CPI","TOT","AGRWTH","M","2007-12",3.883051,
"GRC","CPI","TOT","AGRWTH","M","2008-01",3.896419,
"GRC","CPI","TOT","AGRWTH","M","2008-02",4.436285,
"GRC","CPI","TOT","AGRWTH","M","2008-03",4.434179,
"GRC","CPI","TOT","AGRWTH","M","2008-04",4.434673,
"GRC","CPI","TOT","AGRWTH","M","2008-05",4.909667,
"GRC","CPI","TOT","AGRWTH","M","2008-06",4.910413,
"GRC","CPI","TOT","AGRWTH","M","2008-07",4.883905,
"GRC","CPI","TOT","AGRWTH","M","2008-08",4.67167,
"GRC","CPI","TOT","AGRWTH","M","2008-09",4.634583,
"GRC","CPI","TOT","AGRWTH","M","2008-10",3.883927,
"GRC","CPI","TOT","AGRWTH","M","2008-11",2.868011,
"GRC","CPI","TOT","AGRWTH","M","2008-12",1.966048,
"GRC","CPI","TOT","AGRWTH","M","2009-01",1.755864,
"GRC","CPI","TOT","AGRWTH","M","2009-02",1.596588,
"GRC","CPI","TOT","AGRWTH","M","2009-03",1.295469,
"GRC","CPI","TOT","AGRWTH","M","2009-04",0.9608988,
"GRC","CPI","TOT","AGRWTH","M","2009-05",0.4943437,
"GRC","CPI","TOT","AGRWTH","M","2009-06",0.5268021,
"GRC","CPI","TOT","AGRWTH","M","2009-07",0.5681599,
"GRC","CPI","TOT","AGRWTH","M","2009-08",0.7757159,
"GRC","CPI","TOT","AGRWTH","M","2009-09",0.7135907,
"GRC","CPI","TOT","AGRWTH","M","2009-10",1.21951,
"GRC","CPI","TOT","AGRWTH","M","2009-11",1.996904,
"GRC","CPI","TOT","AGRWTH","M","2009-12",2.641886,
"GRC","CPI","TOT","AGRWTH","M","2010-01",2.377095,
"GRC","CPI","TOT","AGRWTH","M","2010-02",2.770213,
"GRC","CPI","TOT","AGRWTH","M","2010-03",3.932645,
"GRC","CPI","TOT","AGRWTH","M","2010-04",4.840221,
"GRC","CPI","TOT","AGRWTH","M","2010-05",5.427325,
"GRC","CPI","TOT","AGRWTH","M","2010-06",5.221851,
"GRC","CPI","TOT","AGRWTH","M","2010-07",5.493346,
"GRC","CPI","TOT","AGRWTH","M","2010-08",5.536865,
"GRC","CPI","TOT","AGRWTH","M","2010-09",5.570842,
"GRC","CPI","TOT","AGRWTH","M","2010-10",5.208304,
"GRC","CPI","TOT","AGRWTH","M","2010-11",4.91728,
"GRC","CPI","TOT","AGRWTH","M","2010-12",5.173318,
"GRC","CPI","TOT","AGRWTH","M","2011-01",5.200607,
"GRC","CPI","TOT","AGRWTH","M","2011-02",4.387772,
"GRC","CPI","TOT","AGRWTH","M","2011-03",4.499885,
"GRC","CPI","TOT","AGRWTH","M","2011-04",3.928462,
"GRC","CPI","TOT","AGRWTH","M","2011-05",3.289449,
"GRC","CPI","TOT","AGRWTH","M","2011-06",3.338795,
"GRC","CPI","TOT","AGRWTH","M","2011-07",2.398016,
"GRC","CPI","TOT","AGRWTH","M","2011-08",1.668801,
"GRC","CPI","TOT","AGRWTH","M","2011-09",3.053593,
"GRC","CPI","TOT","AGRWTH","M","2011-10",2.998313,
"GRC","CPI","TOT","AGRWTH","M","2011-11",2.930089,
"GRC","CPI","TOT","AGRWTH","M","2011-12",2.414963,
"GRC","CPI","TOT","AGRWTH","M","2012-01",2.319903,
"GRC","CPI","TOT","AGRWTH","M","2012-02",2.098275,
"GRC","CPI","TOT","AGRWTH","M","2012-03",1.675075,
"GRC","CPI","TOT","AGRWTH","M","2012-04",1.903027,
"GRC","CPI","TOT","AGRWTH","M","2012-05",1.391167,
"GRC","CPI","TOT","AGRWTH","M","2012-06",1.302644,
"GRC","CPI","TOT","AGRWTH","M","2012-07",1.338928,
"GRC","CPI","TOT","AGRWTH","M","2012-08",1.741276,
"GRC","CPI","TOT","AGRWTH","M","2012-09",0.9045315,
"GRC","CPI","TOT","AGRWTH","M","2012-10",1.623925,
"GRC","CPI","TOT","AGRWTH","M","2012-11",0.9731803,
"GRC","CPI","TOT","AGRWTH","M","2012-12",0.8041831,
"GRC","CPI","TOT","AGRWTH","M","2013-01",0.2039929,
"GRC","CPI","TOT","AGRWTH","M","2013-02",0.06447721,
"GRC","CPI","TOT","AGRWTH","M","2013-03",-0.2116134,
"GRC","CPI","TOT","AGRWTH","M","2013-04",-0.5929183,
"GRC","CPI","TOT","AGRWTH","M","2013-05",-0.4498407,
"GRC","CPI","TOT","AGRWTH","M","2013-06",-0.383792,
"GRC","CPI","TOT","AGRWTH","M","2013-07",-0.691896,
"GRC","CPI","TOT","AGRWTH","M","2013-08",-1.274577,
"GRC","CPI","TOT","AGRWTH","M","2013-09",-1.122387,
"GRC","CPI","TOT","AGRWTH","M","2013-10",-1.988022,
"GRC","CPI","TOT","AGRWTH","M","2013-11",-2.852272,
"GRC","CPI","TOT","AGRWTH","M","2013-12",-1.710484,
"GRC","CPI","TOT","AGRWTH","M","2014-01",-1.468294,
"GRC","CPI","TOT","AGRWTH","M","2014-02",-1.147709,
"GRC","CPI","TOT","AGRWTH","M","2014-03",-1.346679,
"HUN","CPI","TOT","AGRWTH","M","2007-12",7.4,
"HUN","CPI","TOT","AGRWTH","M","2008-01",7.114625,
"HUN","CPI","TOT","AGRWTH","M","2008-02",6.926829,
"HUN","CPI","TOT","AGRWTH","M","2008-03",6.679574,
"HUN","CPI","TOT","AGRWTH","M","2008-04",6.653809,
"HUN","CPI","TOT","AGRWTH","M","2008-05",6.985646,
"HUN","CPI","TOT","AGRWTH","M","2008-06",6.673022,
"HUN","CPI","TOT","AGRWTH","M","2008-07",6.673022,
"HUN","CPI","TOT","AGRWTH","M","2008-08",6.48855,
"HUN","CPI","TOT","AGRWTH","M","2008-09",5.781991,
"HUN","CPI","TOT","AGRWTH","M","2008-10",5.075188,
"HUN","CPI","TOT","AGRWTH","M","2008-11",4.205607,
"HUN","CPI","TOT","AGRWTH","M","2008-12",3.445065,
"HUN","CPI","TOT","AGRWTH","M","2009-01",3.136531,
"HUN","CPI","TOT","AGRWTH","M","2009-02",3.010949,
"HUN","CPI","TOT","AGRWTH","M","2009-03",2.903811,
"HUN","CPI","TOT","AGRWTH","M","2009-04",3.345389,
"HUN","CPI","TOT","AGRWTH","M","2009-05",3.756708,
"HUN","CPI","TOT","AGRWTH","M","2009-06",3.663986,
"HUN","CPI","TOT","AGRWTH","M","2009-07",5.093834,
"HUN","CPI","TOT","AGRWTH","M","2009-08",5.017921,
"HUN","CPI","TOT","AGRWTH","M","2009-09",4.928316,
"HUN","CPI","TOT","AGRWTH","M","2009-10",4.740608,
"HUN","CPI","TOT","AGRWTH","M","2009-11",5.29148,
"HUN","CPI","TOT","AGRWTH","M","2009-12",5.580558,
"HUN","CPI","TOT","AGRWTH","M","2010-01",6.440072,
"HUN","CPI","TOT","AGRWTH","M","2010-02",5.668734,
"HUN","CPI","TOT","AGRWTH","M","2010-03",5.908289,
"HUN","CPI","TOT","AGRWTH","M","2010-04",5.686789,
"HUN","CPI","TOT","AGRWTH","M","2010-05",5.086207,
"HUN","CPI","TOT","AGRWTH","M","2010-06",5.258621,
"HUN","CPI","TOT","AGRWTH","M","2010-07",3.996599,
"HUN","CPI","TOT","AGRWTH","M","2010-08",3.754266,
"HUN","CPI","TOT","AGRWTH","M","2010-09",3.672075,
"HUN","CPI","TOT","AGRWTH","M","2010-10",4.099061,
"HUN","CPI","TOT","AGRWTH","M","2010-11",4.173765,
"HUN","CPI","TOT","AGRWTH","M","2010-12",4.688832,
"HUN","CPI","TOT","AGRWTH","M","2011-01",3.94958,
"HUN","CPI","TOT","AGRWTH","M","2011-02",4.107293,
"HUN","CPI","TOT","AGRWTH","M","2011-03",4.579517,
"HUN","CPI","TOT","AGRWTH","M","2011-04",4.635762,
"HUN","CPI","TOT","AGRWTH","M","2011-05",3.937654,
"HUN","CPI","TOT","AGRWTH","M","2011-06",3.521703,
"HUN","CPI","TOT","AGRWTH","M","2011-07",3.025347,
"HUN","CPI","TOT","AGRWTH","M","2011-08",3.536184,
"HUN","CPI","TOT","AGRWTH","M","2011-09",3.624382,
"HUN","CPI","TOT","AGRWTH","M","2011-10",3.937654,
"HUN","CPI","TOT","AGRWTH","M","2011-11",4.25184,
"HUN","CPI","TOT","AGRWTH","M","2011-12",4.071661,
"HUN","CPI","TOT","AGRWTH","M","2012-01",5.41633,
"HUN","CPI","TOT","AGRWTH","M","2012-02",5.877617,
"HUN","CPI","TOT","AGRWTH","M","2012-03",5.49363,
"HUN","CPI","TOT","AGRWTH","M","2012-04",5.696203,
"HUN","CPI","TOT","AGRWTH","M","2012-05",5.209156,
"HUN","CPI","TOT","AGRWTH","M","2012-06",5.537975,
"HUN","CPI","TOT","AGRWTH","M","2012-07",5.793651,
"HUN","CPI","TOT","AGRWTH","M","2012-08",6.036537,
"HUN","CPI","TOT","AGRWTH","M","2012-09",6.597774,
"HUN","CPI","TOT","AGRWTH","M","2012-10",5.998422,
"HUN","CPI","TOT","AGRWTH","M","2012-11",5.176471,
"HUN","CPI","TOT","AGRWTH","M","2012-12",5.007825,
"HUN","CPI","TOT","AGRWTH","M","2013-01",3.757669,
"HUN","CPI","TOT","AGRWTH","M","2013-02",2.813688,
"HUN","CPI","TOT","AGRWTH","M","2013-03",2.264151,
"HUN","CPI","TOT","AGRWTH","M","2013-04",1.646707,
"HUN","CPI","TOT","AGRWTH","M","2013-05",1.80045,
"HUN","CPI","TOT","AGRWTH","M","2013-06",1.949026,
"HUN","CPI","TOT","AGRWTH","M","2013-07",1.725431,
"HUN","CPI","TOT","AGRWTH","M","2013-08",1.348315,
"HUN","CPI","TOT","AGRWTH","M","2013-09",1.342282,
"HUN","CPI","TOT","AGRWTH","M","2013-10",0.893522,
"HUN","CPI","TOT","AGRWTH","M","2013-11",0.9694258,
"HUN","CPI","TOT","AGRWTH","M","2013-12",0.3725782,
"HUN","CPI","TOT","AGRWTH","M","2014-01",-0.07390983,
"HUN","CPI","TOT","AGRWTH","M","2014-02",0.0739645,
"HUN","CPI","TOT","AGRWTH","M","2014-03",0.07380074,
"ISL","CPI","TOT","AGRWTH","M","2007-12",5.831099,
"ISL","CPI","TOT","AGRWTH","M","2008-01",5.819398,
"ISL","CPI","TOT","AGRWTH","M","2008-02",6.843514,
"ISL","CPI","TOT","AGRWTH","M","2008-03",8.77584,
"ISL","CPI","TOT","AGRWTH","M","2008-04",11.71455,
"ISL","CPI","TOT","AGRWTH","M","2008-05",12.34119,
"ISL","CPI","TOT","AGRWTH","M","2008-06",12.76001,
"ISL","CPI","TOT","AGRWTH","M","2008-07",13.53727,
"ISL","CPI","TOT","AGRWTH","M","2008-08",14.53726,
"ISL","CPI","TOT","AGRWTH","M","2008-09",14.06677,
"ISL","CPI","TOT","AGRWTH","M","2008-10",15.90151,
"ISL","CPI","TOT","AGRWTH","M","2008-11",17.1574,
"ISL","CPI","TOT","AGRWTH","M","2008-12",18.14292,
"ISL","CPI","TOT","AGRWTH","M","2009-01",18.56569,
"ISL","CPI","TOT","AGRWTH","M","2009-02",17.55974,
"ISL","CPI","TOT","AGRWTH","M","2009-03",15.17408,
"ISL","CPI","TOT","AGRWTH","M","2009-04",11.8856,
"ISL","CPI","TOT","AGRWTH","M","2009-05",11.66171,
"ISL","CPI","TOT","AGRWTH","M","2009-06",12.18207,
"ISL","CPI","TOT","AGRWTH","M","2009-07",11.30919,
"ISL","CPI","TOT","AGRWTH","M","2009-08",10.90933,
"ISL","CPI","TOT","AGRWTH","M","2009-09",10.80777,
"ISL","CPI","TOT","AGRWTH","M","2009-10",9.709067,
"ISL","CPI","TOT","AGRWTH","M","2009-11",8.641368,
"ISL","CPI","TOT","AGRWTH","M","2009-12",7.485446,
"ISL","CPI","TOT","AGRWTH","M","2010-01",6.593543,
"ISL","CPI","TOT","AGRWTH","M","2010-02",7.249946,
"ISL","CPI","TOT","AGRWTH","M","2010-03",8.495692,
"ISL","CPI","TOT","AGRWTH","M","2010-04",8.292791,
"ISL","CPI","TOT","AGRWTH","M","2010-05",7.478641,
"ISL","CPI","TOT","AGRWTH","M","2010-06",5.697114,
"ISL","CPI","TOT","AGRWTH","M","2010-07",4.825139,
"ISL","CPI","TOT","AGRWTH","M","2010-08",4.543971,
"ISL","CPI","TOT","AGRWTH","M","2010-09",3.703066,
"ISL","CPI","TOT","AGRWTH","M","2010-10",3.332231,
"ISL","CPI","TOT","AGRWTH","M","2010-11",2.625663,
"ISL","CPI","TOT","AGRWTH","M","2010-12",2.483398,
"ISL","CPI","TOT","AGRWTH","M","2011-01",1.844746,
"ISL","CPI","TOT","AGRWTH","M","2011-02",1.883815,
"ISL","CPI","TOT","AGRWTH","M","2011-03",2.288856,
"ISL","CPI","TOT","AGRWTH","M","2011-04",2.838635,
"ISL","CPI","TOT","AGRWTH","M","2011-05",3.36643,
"ISL","CPI","TOT","AGRWTH","M","2011-06",4.227101,
"ISL","CPI","TOT","AGRWTH","M","2011-07",5.01412,
"ISL","CPI","TOT","AGRWTH","M","2011-08",5.046673,
"ISL","CPI","TOT","AGRWTH","M","2011-09",5.707875,
"ISL","CPI","TOT","AGRWTH","M","2011-10",5.25886,
"ISL","CPI","TOT","AGRWTH","M","2011-11",5.221028,
"ISL","CPI","TOT","AGRWTH","M","2011-12",5.247509,
"ISL","CPI","TOT","AGRWTH","M","2012-01",6.519711,
"ISL","CPI","TOT","AGRWTH","M","2012-02",6.3364,
"ISL","CPI","TOT","AGRWTH","M","2012-03",6.438702,
"ISL","CPI","TOT","AGRWTH","M","2012-04",6.417963,
"ISL","CPI","TOT","AGRWTH","M","2012-05",5.441233,
"ISL","CPI","TOT","AGRWTH","M","2012-06",5.42248,
"ISL","CPI","TOT","AGRWTH","M","2012-07",4.558278,
"ISL","CPI","TOT","AGRWTH","M","2012-08",4.106388,
"ISL","CPI","TOT","AGRWTH","M","2012-09",4.267082,
"ISL","CPI","TOT","AGRWTH","M","2012-10",4.199727,
"ISL","CPI","TOT","AGRWTH","M","2012-11",4.511316,
"ISL","CPI","TOT","AGRWTH","M","2012-12",4.202909,
"ISL","CPI","TOT","AGRWTH","M","2013-01",4.186186,
"ISL","CPI","TOT","AGRWTH","M","2013-02",4.843085,
"ISL","CPI","TOT","AGRWTH","M","2013-03",3.950851,
"ISL","CPI","TOT","AGRWTH","M","2013-04",3.343274,
"ISL","CPI","TOT","AGRWTH","M","2013-05",3.306416,
"ISL","CPI","TOT","AGRWTH","M","2013-06",3.355816,
"ISL","CPI","TOT","AGRWTH","M","2013-07",3.831559,
"ISL","CPI","TOT","AGRWTH","M","2013-08",4.349877,
"ISL","CPI","TOT","AGRWTH","M","2013-09",3.896434,
"ISL","CPI","TOT","AGRWTH","M","2013-10",3.626364,
"ISL","CPI","TOT","AGRWTH","M","2013-11",3.669044,
"ISL","CPI","TOT","AGRWTH","M","2013-12",4.140184,
"ISL","CPI","TOT","AGRWTH","M","2014-01",3.111108,
"ISL","CPI","TOT","AGRWTH","M","2014-02",2.143992,
"ISL","CPI","TOT","AGRWTH","M","2014-03",2.186255,
"IRL","CPI","TOT","AGRWTH","M","2007-12",4.646251,
"IRL","CPI","TOT","AGRWTH","M","2008-01",4.338624,
"IRL","CPI","TOT","AGRWTH","M","2008-02",4.826862,
"IRL","CPI","TOT","AGRWTH","M","2008-03",5,
"IRL","CPI","TOT","AGRWTH","M","2008-04",4.34333,
